date,total_kwh,avg_power,max_power,min_power,readings_count
2008-02-01,25.57753333333333,1.0657305555555556,6.56,0.214,1440
2008-02-02,48.9339,2.040329395413482,8.716,0.222,1439
2008-02-03,34.742799999999995,1.4476166666666668,5.5,0.216,1440
2008-02-04,27.13563333333333,1.130651388888889,5.108,0.21,1440
2008-02-05,41.2076,1.7169833333333335,7.706,0.216,1440
2008-02-06,27.825666666666663,1.1594027777777778,5.764,0.202,1440
2008-02-07,25.30516666666667,1.0543819444444444,5.796,0.214,1440
2008-02-08,32.5094,1.3545583333333333,5.364,0.222,1440
2008-02-09,35.037933333333335,1.4599138888888887,5.912,0.21,1440
2008-02-10,36.4119,1.5171625,6.726,0.216,1440
2008-02-11,28.20026666666667,1.1750111111111112,5.864,0.216,1440
2008-02-12,33.12996666666667,1.3804152777777778,5.736,0.216,1440
2008-02-13,31.674966666666666,1.319790277777778,5.484,0.22,1440
2008-02-14,26.7437,1.1143208333333334,5.564,0.21,1440
2008-02-15,33.42013333333333,1.3925055555555557,6.916,0.208,1440
2008-02-16,39.11579999999999,1.6298249999999999,4.92,0.242,1440
2008-02-17,32.2228,1.3426166666666666,6.116,0.22,1440
2008-02-18,25.240066666666667,1.0516694444444445,5.916,0.218,1440
2008-02-19,35.4486,1.477025,5.718,0.234,1440
2008-02-20,37.56316666666667,1.5651319444444445,8.136,0.224,1440
2008-02-21,27.230833333333333,1.1346180555555554,5.246,0.214,1440
2008-02-22,28.876066666666663,1.2031694444444445,6.686,0.222,1440
2008-02-23,30.566166666666668,1.2753616133518777,7.694,0.216,1438
2008-02-24,21.05013333333333,0.8770888888888889,4.94,0.202,1440
2008-02-25,8.408133333333334,0.35033888888888887,1.5,0.204,1440
2008-02-26,8.451999999999998,0.3521666666666667,1.454,0.202,1440
2008-02-27,9.445333333333334,0.39355555555555555,1.52,0.204,1440
2008-02-28,8.4864,0.35359999999999997,1.442,0.204,1440
2008-02-29,22.222466666666666,0.9259361111111111,3.88,0.204,1440
2008-03-01,19.031266666666667,0.7929694444444444,4.038,0.478,1440
2008-03-02,19.370433333333335,0.8071013888888889,5.13,0.204,1440
2008-03-03,17.3425,0.7226041666666666,2.92,0.488,1440
2008-03-04,27.816499999999998,1.1590208333333334,6.606,0.218,1440
2008-03-05,33.95346666666667,1.4147277777777778,8.336,0.21,1440
2008-03-06,41.72013333333334,1.7383388888888889,6.924,0.22,1440
2008-03-07,31.049266666666668,1.2937194444444444,6.686,0.208,1440
2008-03-08,37.47766666666667,1.5615694444444443,7.224,0.26,1440
2008-03-09,26.007633333333334,1.083651388888889,5.83,0.246,1440
2008-03-10,26.978099999999998,1.1240875,5.38,0.218,1440
2008-03-11,36.667366666666666,1.5278069444444444,8.662,0.216,1440
2008-03-12,29.57053333333333,1.2321055555555556,5.696,0.212,1440
2008-03-13,27.92523333333333,1.1635513888888889,7.778,0.202,1440
2008-03-14,36.837,1.5348749999999998,6.096,0.212,1440
2008-03-15,26.27166666666667,1.0946527777777777,5.094,0.22,1440
2008-03-16,30.032666666666664,1.2513611111111111,6.728,0.22,1440
2008-03-17,28.448633333333333,1.1853597222222223,5.844,0.216,1440
2008-03-18,31.959433333333337,1.3316430555555556,6.766,0.216,1440
2008-03-19,21.807466666666663,0.9086444444444445,4.518,0.214,1440
2008-03-20,20.887900000000002,0.8703291666666667,4.492,0.216,1440
2008-03-21,34.44070000000001,1.4350291666666666,8.126,0.216,1440
2008-03-22,34.22526666666667,1.4260527777777778,6.086,0.216,1440
2008-03-23,38.7665,1.6152708333333332,7.564,0.222,1440
2008-03-24,32.91113333333333,1.3722501737317583,6.978,0.216,1439
2008-03-25,33.5976,1.3999,6.62,0.22,1440
2008-03-26,27.224533333333333,1.1343555555555556,5.528,0.218,1440
2008-03-27,22.847033333333336,0.9519597222222222,4.754,0.214,1440
2008-03-28,31.42373333333333,1.3093222222222223,5.33,0.208,1440
2008-03-29,41.185833333333335,1.716076388888889,6.94,0.218,1440
2008-03-30,35.7732,1.4905499999999998,5.634,0.21,1440
2008-03-31,22.9595,0.9566458333333333,5.914,0.224,1440
2008-04-01,35.4842,1.4785083333333335,6.32,0.228,1440
2008-04-02,28.194533333333332,1.1747722222222223,5.322,0.22,1440
2008-04-03,18.8126,0.7838583333333334,6.066,0.21,1440
2008-04-04,27.198633333333333,1.1332763888888888,5.458,0.21,1440
2008-04-05,32.84603333333334,1.3685847222222223,5.354,0.21,1440
2008-04-06,28.271966666666668,1.1779986111111111,6.16,0.252,1440
2008-04-07,25.6473,1.0686375,5.228,0.258,1440
2008-04-08,44.29193333333333,1.8454972222222223,6.768,0.254,1440
2008-04-09,20.3142,0.8464250000000001,6.398,0.248,1440
2008-04-10,24.6291,1.0262125,6.382,0.246,1440
2008-04-11,31.2944,1.3039333333333334,6.082,0.248,1440
2008-04-12,46.6669,1.9444541666666668,9.482,0.252,1440
2008-04-13,37.21643333333333,1.5506847222222222,6.342,0.252,1440
2008-04-14,26.493033333333333,1.1038763888888887,6.89,0.266,1440
2008-04-15,27.8401,1.1600041666666667,7.394,0.26,1440
2008-04-16,24.817733333333333,1.0340722222222223,4.48,0.252,1440
2008-04-17,23.264366666666668,0.9693486111111111,5.736,0.252,1440
2008-04-18,31.039833333333334,1.293326388888889,8.244,0.254,1440
2008-04-19,37.561833333333325,1.565076388888889,5.354,0.26,1440
2008-04-20,29.856966666666672,1.2440402777777777,8.268,0.25,1440
2008-04-21,19.4026,0.8084416666666666,4.152,0.248,1440
2008-04-22,27.12793333333333,1.1303305555555556,5.808,0.248,1440
2008-04-23,22.622133333333334,0.9425888888888889,4.678,0.252,1440
2008-04-24,17.3962,0.7248416666666666,4.08,0.244,1440
2008-04-25,21.1289,0.8803708333333333,5.438,0.244,1440
2008-04-26,15.052766666666667,0.6271986111111112,4.078,0.242,1440
2008-04-27,16.804000000000002,0.7001666666666667,3.734,0.246,1440
2008-04-28,10.984200000000001,0.457675,1.984,0.246,1440
2008-04-29,32.87693333333333,1.3698722222222222,8.264,0.24,1440
2008-04-30,18.362099999999998,0.7650874999999999,5.038,0.242,1440
2008-05-01,9.600233333333332,0.40000972222222225,1.5,0.24,1440
2008-05-02,24.962799999999998,1.0401166666666666,5.85,0.24,1440
2008-05-03,21.493333333333332,0.8955555555555554,5.166,0.246,1440
2008-05-04,24.516166666666663,1.0215069444444445,6.576,0.248,1440
2008-05-05,22.7822,0.9492583333333333,5.858,0.252,1440
2008-05-06,29.833000000000002,1.2430416666666666,7.294,0.25,1440
2008-05-07,19.6044,0.81685,5.404,0.252,1440
2008-05-08,35.2783,1.4699291666666665,4.718,0.25,1440
2008-05-09,29.121199999999998,1.2133833333333333,5.32,0.25,1440
2008-05-10,31.818800000000003,1.3257833333333333,6.902,0.248,1440
2008-05-11,26.848666666666666,1.1186944444444444,4.198,0.158,1440
2008-05-12,25.403399999999998,1.058475,5.604,0.16,1440
2008-05-13,24.6149,1.0256208333333334,6.748,0.156,1440
2008-05-14,26.404366666666668,1.1001819444444445,4.332,0.162,1440
2008-05-15,19.379466666666666,0.8074777777777778,4.106,0.158,1440
2008-05-16,27.467166666666664,1.14605702364395,6.542,0.154,1438
2008-05-17,27.624233333333336,1.1510097222222222,5.9,0.164,1440
2008-05-18,30.065966666666668,1.2527486111111112,7.782,0.16,1440
2008-05-19,17.171033333333334,0.7154597222222222,4.388,0.154,1440
2008-05-20,26.355566666666668,1.0981486111111112,8.944,0.158,1440
2008-05-21,22.06853333333333,0.9195222222222222,4.98,0.154,1440
2008-05-22,16.281133333333333,0.6783805555555555,3.994,0.152,1440
2008-05-23,24.748600000000003,1.0311916666666667,5.196,0.152,1440
2008-05-24,26.336266666666667,1.0973444444444445,6.052,0.156,1440
2008-05-25,34.141733333333335,1.4225722222222221,6.538,0.172,1440
2008-05-26,21.495166666666666,0.8956319444444445,4.828,0.17,1440
2008-05-27,28.47833333333333,1.1865972222222223,7.044,0.16,1440
2008-05-28,18.572866666666666,0.7738694444444445,4.686,0.156,1440
2008-05-29,18.917933333333334,0.7882472222222222,4.576,0.158,1440
2008-05-30,23.2874,0.9703083333333333,6.216,0.158,1440
2008-05-31,27.357833333333332,1.1399097222222223,6.044,0.156,1440
2008-06-01,30.8146,1.2839416666666668,4.954,0.16,1440
2008-06-02,17.9002,0.7458416666666666,4.454,0.154,1440
2008-06-03,26.630266666666667,1.1095944444444445,6.758,0.148,1440
2008-06-04,26.48186666666667,1.1034111111111111,5.672,0.154,1440
2008-06-05,18.66796666666667,0.7778319444444445,4.304,0.146,1440
2008-06-06,20.295233333333336,0.8456347222222221,5.964,0.156,1440
2008-06-07,31.37473333333333,1.3072805555555556,6.022,0.226,1440
2008-06-08,25.705366666666663,1.0710569444444444,7.578,0.152,1440
2008-06-09,22.094966666666664,0.9206236111111111,6.014,0.158,1440
2008-06-10,17.78483333333333,0.7410347222222222,4.378,0.154,1440
2008-06-11,18.720100000000002,0.7800041666666666,4.32,0.152,1440
2008-06-12,20.988866666666667,0.8745361111111112,4.816,0.166,1440
2008-06-13,31.238,1.3024878387769283,5.486,0.154,1439
2008-06-14,23.082,0.9617500000000001,5.58,0.248,1440
2008-06-15,38.1517,1.5896541666666666,6.252,0.154,1440
2008-06-16,21.717399999999998,0.9048916666666668,5.29,0.146,1440
2008-06-17,19.084733333333332,0.7951972222222222,4.524,0.088,1440
2008-06-18,31.56013333333333,1.3150055555555555,5.906,0.136,1440
2008-06-19,26.46803333333333,1.1028347222222221,7.52,0.136,1440
2008-06-20,27.935066666666668,1.1639611111111112,5.992,0.134,1440
2008-06-21,28.90423333333333,1.2043430555555554,6.368,0.136,1440
2008-06-22,26.10693333333333,1.087788888888889,4.922,0.134,1440
2008-06-23,20.863266666666668,0.8693027777777778,5.662,0.132,1440
2008-06-24,29.240866666666665,1.2183694444444444,5.798,0.134,1440
2008-06-25,21.0295,0.8762291666666666,4.542,0.132,1440
2008-06-26,17.60033333333333,0.7333472222222223,5.428,0.132,1440
2008-06-27,29.252533333333332,1.2188555555555556,6.366,0.132,1440
2008-06-28,20.14666666666667,0.8394444444444444,4.22,0.124,1440
2008-06-29,12.4892,0.5203833333333333,3.09,0.136,1440
2008-06-30,13.403266666666667,0.5584694444444445,4.166,0.136,1440
2008-07-01,20.253999999999998,0.8439166666666666,4.622,0.134,1440
2008-07-02,19.120033333333332,0.7966680555555555,4.842,0.136,1440
2008-07-03,18.306,0.7627499999999999,7.126,0.134,1440
2008-07-04,15.700333333333333,0.6541805555555555,3.454,0.14,1440
2008-07-05,24.4848,1.0202,5.904,0.136,1440
2008-07-06,30.084400000000002,1.2535166666666666,6.302,0.138,1440
2008-07-07,16.389833333333332,0.6829097222222222,4.052,0.136,1440
2008-07-08,18.770233333333334,0.7820930555555555,4.562,0.136,1440
2008-07-09,15.321966666666667,0.6384152777777777,4.298,0.136,1440
2008-07-10,20.854599999999998,0.8689416666666667,4.806,0.134,1440
2008-07-11,20.903599999999997,0.8709833333333332,4.896,0.134,1440
2008-07-12,22.147533333333335,0.9228138888888889,6.88,0.134,1440
2008-07-13,20.8959,0.8718734353268428,5.408,0.144,1438
2008-07-14,18.965433333333333,0.7902263888888889,4.324,0.146,1440
2008-07-15,19.264333333333333,0.8026805555555555,4.748,0.152,1440
2008-07-16,17.951033333333335,0.7479597222222222,6.98,0.152,1440
2008-07-17,21.985366666666664,0.9160569444444445,4.764,0.158,1440
2008-07-18,21.0264,0.8761,4.416,0.162,1440
2008-07-19,22.400233333333333,0.9333430555555555,5.376,0.144,1440
2008-07-20,15.692233333333334,0.6538430555555556,4.726,0.142,1440
2008-07-21,19.274633333333334,0.8031097222222223,5.938,0.144,1440
2008-07-22,12.337366666666668,0.5140569444444444,3.16,0.146,1440
2008-07-23,15.7105,0.6546041666666667,5.886,0.146,1440
2008-07-24,18.22416666666667,0.7593402777777778,4.574,0.15,1440
2008-07-25,14.425566666666665,0.6010652777777777,5.766,0.144,1440
2008-07-26,13.594733333333334,0.5664472222222222,4.398,0.144,1440
2008-07-27,19.123266666666666,0.7968027777777777,3.896,0.144,1440
2008-07-28,13.7634,0.573475,5.044,0.15,1440
2008-07-29,19.442633333333333,0.8101097222222222,3.976,0.348,1440
2008-07-30,21.665133333333333,0.9027138888888888,4.392,0.218,1440
2008-07-31,23.210633333333334,0.9671097222222221,5.368,0.15,1440
2008-08-01,12.326266666666665,0.5135944444444445,4.284,0.138,1440
2008-08-02,8.4296,0.35123333333333334,2.038,0.134,1440
2008-08-03,8.413033333333333,0.35054305555555554,1.95,0.132,1440
2008-08-04,18.765333333333334,0.7824322446143156,5.89,0.134,1439
2008-08-05,13.7853,0.5743875,5.796,0.078,1440
2008-08-06,5.4352,0.22646666666666668,0.976,0.078,1440
2008-08-07,5.5814,0.23255833333333334,1.05,0.078,1440
2008-08-08,5.036666666666666,0.2098611111111111,0.976,0.078,1440
2008-08-09,5.9820666666666655,0.24925277777777777,2.696,0.078,1440
2008-08-10,5.8672,0.24446666666666667,1.064,0.078,1440
2008-08-11,6.1986,0.258275,1.2,0.078,1440
2008-08-12,4.8164,0.20068333333333332,0.958,0.076,1440
2008-08-13,4.709733333333332,0.19623888888888888,0.962,0.078,1440
2008-08-14,4.504299999999999,0.18767916666666665,0.958,0.078,1440
2008-08-15,4.560899999999999,0.1900375,1.008,0.078,1440
2008-08-16,4.580233333333332,0.19084305555555556,1.12,0.08,1440
2008-08-17,4.579933333333333,0.19083055555555556,1.018,0.08,1440
2008-08-18,4.562633333333332,0.19010972222222222,0.934,0.08,1440
2008-08-19,4.5782,0.19075833333333334,0.946,0.078,1440
2008-08-20,4.474533333333333,0.18643888888888888,0.954,0.08,1440
2008-08-21,4.354966666666667,0.18145694444444443,0.926,0.078,1440
2008-08-22,4.452066666666667,0.1855027777777778,1.02,0.078,1440
2008-08-23,4.244033333333333,0.1768347222222222,1.02,0.078,1440
2008-08-24,4.245266666666667,0.1768861111111111,0.912,0.078,1440
2008-08-25,4.171633333333334,0.17381805555555555,0.958,0.078,1440
2008-08-26,4.292733333333333,0.1788638888888889,0.952,0.078,1440
2008-08-27,4.3019,0.17924583333333333,1.006,0.078,1440
2008-08-28,4.470766666666666,0.18628194444444443,1.18,0.076,1440
2008-08-29,4.4597999999999995,0.18582500000000002,0.924,0.078,1440
2008-08-30,4.507066666666667,0.18779444444444443,0.924,0.078,1440
2008-08-31,25.010233333333332,1.04281723419041,7.52,0.078,1439
2008-09-01,20.791833333333336,0.8663263888888889,4.184,0.142,1440
2008-09-02,23.069233333333333,0.9612180555555555,4.962,0.142,1440
2008-09-03,23.14143333333333,0.964226388888889,5.61,0.146,1440
2008-09-04,20.420333333333332,0.8508472222222222,7.02,0.144,1440
2008-09-05,14.565999999999999,0.6069166666666667,4.952,0.14,1440
2008-09-06,31.1429,1.2976208333333334,6.0,0.144,1440
2008-09-07,22.877599999999997,0.9532333333333333,6.146,0.168,1440
2008-09-08,21.822066666666665,0.9092527777777778,5.916,0.146,1440
2008-09-09,19.327566666666666,0.8053152777777778,5.02,0.144,1440
2008-09-10,21.6794,0.9033083333333333,5.858,0.142,1440
2008-09-11,17.14523333333333,0.7143847222222222,4.206,0.144,1440
2008-09-12,23.212699999999998,0.9671958333333333,6.29,0.142,1440
2008-09-13,27.1906,1.1329416666666665,6.306,0.144,1440
2008-09-14,26.2721,1.0946708333333333,5.128,0.176,1440
2008-09-15,28.295133333333336,1.178963888888889,5.278,0.228,1440
2008-09-16,20.36436666666667,0.8485152777777778,6.788,0.158,1440
2008-09-17,25.320166666666665,1.0550069444444445,5.91,0.152,1440
2008-09-18,25.088166666666666,1.0453402777777778,6.08,0.156,1440
2008-09-19,25.3141,1.0547541666666667,6.296,0.154,1440
2008-09-20,21.743333333333332,0.9059722222222222,4.202,0.15,1440
2008-09-21,25.551166666666667,1.0646319444444443,6.862,0.154,1440
2008-09-22,22.642733333333332,0.9434472222222223,7.318,0.154,1440
2008-09-23,20.546466666666667,0.8561027777777778,5.714,0.158,1440
2008-09-24,28.639166666666668,1.193298611111111,6.412,0.154,1440
2008-09-25,18.853666666666665,0.7855694444444444,5.774,0.146,1440
2008-09-26,23.8575,0.9940625000000001,6.012,0.148,1440
2008-09-27,35.45743333333333,1.4773930555555554,5.688,0.148,1440
2008-09-28,28.851733333333335,1.2021555555555556,5.992,0.164,1440
2008-09-29,25.02896666666667,1.0428736111111112,4.288,0.234,1440
2008-09-30,22.916766666666668,0.9548652777777779,5.532,0.23,1440
2008-10-01,31.206066666666665,1.3002527777777777,6.254,0.232,1440
2008-10-02,22.42236666666667,0.9342652777777778,6.048,0.22,1440
2008-10-03,26.87633333333333,1.1198472222222222,4.7,0.226,1440
2008-10-04,35.008266666666664,1.4586777777777777,5.57,0.244,1440
2008-10-05,25.8325,1.0763541666666667,5.698,0.24,1440
2008-10-06,23.729699999999998,0.9887374999999999,6.052,0.246,1440
2008-10-07,28.776133333333334,1.1990055555555554,6.536,0.25,1440
2008-10-08,31.0096,1.2920666666666667,5.112,0.248,1440
2008-10-09,33.061366666666665,1.3775569444444444,6.486,0.25,1440
2008-10-10,25.305633333333333,1.0544013888888888,5.952,0.236,1440
2008-10-11,27.8231,1.1592958333333334,6.362,0.232,1440
2008-10-12,31.799,1.3249583333333335,8.22,0.236,1440
2008-10-13,24.366266666666668,1.015261111111111,6.784,0.238,1440
2008-10-14,26.8176,1.1174,5.592,0.236,1440
2008-10-15,35.94826666666667,1.4978444444444445,6.496,0.292,1440
2008-10-16,26.394666666666666,1.0997777777777777,4.376,0.288,1440
2008-10-17,31.114766666666664,1.296448611111111,6.246,0.244,1440
2008-10-18,37.319833333333335,1.5549930555555556,7.146,0.238,1440
2008-10-19,32.865566666666666,1.3693986111111112,10.29,0.252,1440
2008-10-20,27.792566666666666,1.158023611111111,6.124,0.24,1440
2008-10-21,34.395266666666664,1.433136111111111,6.156,0.246,1440
2008-10-22,27.4335,1.1430625,5.174,0.242,1440
2008-10-23,30.508233333333337,1.2711763888888887,6.974,0.228,1440
2008-10-24,35.55376666666667,1.4814069444444444,7.978,0.24,1440
2008-10-25,25.385933333333334,1.0903049391553328,5.056,0.198,1397
2008-10-26,8.724866666666667,0.36353611111111106,1.518,0.2,1440
2008-10-27,8.731533333333333,0.36381388888888894,1.538,0.198,1440
2008-10-28,22.121499999999997,0.9217291666666666,5.018,0.198,1440
2008-10-29,26.876266666666666,1.1198444444444444,5.042,0.66,1440
2008-10-30,18.310000000000002,0.7629166666666666,2.626,0.2,1440
2008-10-31,21.430533333333333,0.892938888888889,3.178,0.192,1440
2008-11-01,13.841633333333332,0.5767347222222222,1.672,0.418,1440
2008-11-02,15.1769,0.6323708333333333,2.29,0.418,1440
2008-11-03,14.126666666666665,0.5886111111111111,2.682,0.25,1440
2008-11-04,26.0386,1.0849416666666667,7.816,0.25,1440
2008-11-05,52.24883333333334,2.177034722222222,8.862,0.258,1440
2008-11-06,26.47396666666667,1.1030819444444444,6.71,0.212,1440
2008-11-07,26.9864,1.1244333333333334,4.724,0.258,1440
2008-11-08,28.885633333333335,1.2035680555555555,5.978,0.256,1440
2008-11-09,42.975633333333334,1.7906513888888889,5.638,0.252,1440
2008-11-10,34.864666666666665,1.4587726638772665,5.672,0.262,1434
2008-11-11,40.932500000000005,1.7055208333333332,5.348,0.258,1440
2008-11-12,36.44156666666667,1.5205104311543811,7.072,0.268,1438
2008-11-13,20.641,0.8600416666666667,5.828,0.254,1440
2008-11-14,27.028966666666665,1.1262069444444445,4.898,0.256,1440
2008-11-15,50.527133333333325,2.105297222222222,7.732,0.256,1440
2008-11-16,39.42386666666667,1.642661111111111,6.466,0.22,1440
2008-11-17,25.393933333333333,1.0580805555555555,5.094,0.212,1440
2008-11-18,29.15083333333333,1.2146180555555555,7.71,0.26,1440
2008-11-19,30.670633333333335,1.2779430555555555,5.804,0.258,1440
2008-11-20,28.2056,1.1752333333333334,5.254,0.282,1440
2008-11-21,27.898833333333336,1.162451388888889,4.628,0.26,1440
2008-11-22,28.522799999999997,1.18845,7.366,0.258,1440
2008-11-23,56.75540000000001,2.36645170257123,8.556,0.256,1439
2008-11-24,53.54996666666666,2.231248611111111,7.73,0.64,1440
2008-11-25,45.0475,1.8769791666666666,6.734,0.21,1440
2008-11-26,25.2659,1.0527458333333333,5.956,0.204,1440
2008-11-27,39.3703,1.6404291666666666,7.468,0.204,1440
2008-11-28,31.43273333333333,1.3096972222222223,5.07,0.204,1440
2008-11-29,40.5778,1.6907416666666668,8.114,0.194,1440
2008-11-30,40.023133333333334,1.6676305555555555,10.348,0.21,1440
2008-12-01,26.9423,1.1225958333333332,5.932,0.276,1440
2008-12-02,29.890733333333333,1.2454472222222222,6.366,0.292,1440
2008-12-03,29.25273333333333,1.218863888888889,5.88,0.264,1440
2008-12-04,28.9773,1.2073874999999998,4.726,0.262,1440
2008-12-05,34.3103,1.4295958333333334,6.13,0.256,1440
2008-12-06,42.06393333333334,1.7526638888888888,7.494,0.206,1440
2008-12-07,41.11233333333333,1.7130138888888888,4.996,0.236,1440
2008-12-08,31.143933333333337,1.297663888888889,5.512,0.204,1440
2008-12-09,33.385733333333334,1.3910722222222223,7.136,0.206,1440
2008-12-10,35.18366666666667,1.540890510948905,6.07,0.208,1370
2008-12-11,23.875366666666668,0.9948069444444444,5.614,0.212,1440
2008-12-12,30.2589,1.2607875,5.202,0.21,1440
2008-12-13,30.426233333333336,1.2677597222222223,6.434,0.206,1440
2008-12-14,33.36866666666667,1.390361111111111,6.006,0.264,1440
2008-12-15,29.924166666666665,1.2468402777777778,4.94,0.264,1440
2008-12-16,29.9515,1.2479791666666666,6.164,0.268,1440
2008-12-17,34.97976666666666,1.4574902777777778,4.936,0.268,1440
2008-12-18,28.948999999999998,1.2062083333333333,5.266,0.214,1440
2008-12-19,31.368533333333335,1.3070222222222223,5.238,0.226,1440
2008-12-20,37.375033333333334,1.5583752605976373,6.224,0.218,1439
2008-12-21,44.06016666666667,1.8358402777777778,7.212,0.208,1440
2008-12-22,33.5968,1.3998666666666666,5.388,0.216,1440
2008-12-23,29.968133333333334,1.2486722222222222,6.8,0.21,1440
2008-12-24,21.160633333333333,0.8816930555555555,3.878,0.208,1440
2008-12-25,17.685299999999998,0.7368874999999999,4.814,0.2,1440
2008-12-26,20.395533333333333,0.8498138888888889,4.11,0.204,1440
2008-12-27,49.53606666666667,2.064002777777778,5.548,0.61,1440
2008-12-28,26.177366666666668,1.0907236111111112,4.08,0.2,1440
2008-12-29,9.254633333333334,0.38560972222222223,2.478,0.2,1440
2008-12-30,19.920633333333335,0.8300263888888889,4.14,0.2,1440
2008-12-31,32.736466666666665,1.3640194444444445,6.026,0.204,1440
2009-01-01,23.444866666666663,0.9768694444444445,8.584,0.204,1440
2009-01-02,38.79183333333333,1.616326388888889,7.6,0.218,1440
2009-01-03,31.8916,1.3288166666666668,6.698,0.204,1440
2009-01-04,32.33323333333333,1.3472180555555555,5.274,0.268,1440
2009-01-05,26.733333333333334,1.113888888888889,5.53,0.274,1440
2009-01-06,28.164366666666666,1.1735152777777778,6.038,0.268,1440
2009-01-07,34.6712,1.4446333333333332,6.256,0.278,1440
2009-01-08,27.22116666666667,1.1342152777777779,5.254,0.26,1440
2009-01-09,29.8117,1.2421541666666667,5.512,0.21,1440
2009-01-10,35.04913333333333,1.4603805555555556,8.78,0.206,1440
2009-01-11,32.93313333333334,1.3722138888888888,6.418,0.21,1440
2009-01-12,26.487966666666665,1.1036652777777778,4.552,0.208,1440
2009-01-13,36.376666666666665,1.5156944444444445,6.876,0.258,1440
2009-01-14,29.6047,1.2343863794301597,5.694,0.208,1439
2009-01-15,26.0678,1.0861583333333333,5.348,0.204,1440
2009-01-16,46.109233333333336,1.9212180555555556,8.108,0.256,1440
2009-01-17,55.297000000000004,2.304041666666667,6.738,0.3,1440
2009-01-18,52.569900000000004,2.1904125,7.594,0.212,1440
2009-01-19,28.3311,1.1804625,6.15,0.214,1440
2009-01-20,28.96713333333333,1.206963888888889,5.848,0.2,1440
2009-01-21,28.990566666666666,1.2079402777777777,6.08,0.206,1440
2009-01-22,20.6226,0.859275,3.43,0.256,1440
2009-01-23,31.842266666666664,1.326761111111111,5.952,0.266,1440
2009-01-24,36.679500000000004,1.5283125,8.556,0.214,1440
2009-01-25,47.3944,1.9747666666666668,9.59,0.212,1440
2009-01-26,27.907866666666667,1.1628277777777778,4.316,0.21,1440
2009-01-27,23.7505,0.9896041666666666,5.12,0.288,1440
2009-01-28,45.362233333333336,1.8900930555555555,6.87,0.214,1440
2009-01-29,26.228299999999997,1.0928458333333333,4.608,0.218,1440
2009-01-30,34.3173,1.4298875,5.46,0.23,1440
2009-01-31,55.214200000000005,2.3005916666666666,7.164,0.222,1440
2009-02-01,30.124333333333333,1.289201141226819,6.56,0.212,1402
2009-02-02,26.721666666666668,1.1134027777777777,7.17,0.206,1440
2009-02-03,31.139833333333332,1.2974930555555557,6.102,0.212,1440
2009-02-04,41.0154,1.708975,7.918,0.208,1440
2009-02-05,27.4848,1.1452,6.066,0.214,1440
2009-02-06,34.13993333333333,1.4224972222222223,5.702,0.254,1440
2009-02-07,52.19226666666667,2.1746777777777777,6.442,0.21,1440
2009-02-08,36.381099999999996,1.5158791666666667,6.266,0.214,1440
2009-02-09,28.443966666666668,1.1851652777777777,6.098,0.214,1440
2009-02-10,32.39703333333334,1.349876388888889,4.77,0.214,1440
2009-02-11,43.98983333333334,1.8329097222222221,7.852,0.216,1440
2009-02-12,32.811,1.3671250000000001,5.844,0.222,1440
2009-02-13,28.167033333333336,1.173626388888889,5.406,0.214,1440
2009-02-14,38.87656666666667,1.6221098748261475,6.286,0.212,1438
2009-02-15,26.433866666666667,1.1014111111111111,4.28,0.198,1440
2009-02-16,21.98323333333333,0.9159680555555555,4.422,0.204,1440
2009-02-17,13.028300000000002,0.5520466101694915,2.586,0.198,1416
2009-02-18,13.774166666666666,0.5739236111111111,1.582,0.198,1440
2009-02-19,12.287799999999999,0.5119916666666667,2.764,0.284,1440
2009-02-20,31.345600000000005,1.3060666666666667,6.322,0.218,1440
2009-02-21,21.9364,0.9140166666666667,3.71,0.228,1440
2009-02-22,37.30796666666667,1.5544986111111112,11.122,0.198,1440
2009-02-23,45.56093333333334,1.8983722222222221,7.694,0.234,1440
2009-02-24,29.719066666666663,1.2382944444444444,4.846,0.22,1440
2009-02-25,19.4974,0.8123916666666667,6.29,0.206,1440
2009-02-26,19.280866666666668,0.8033694444444445,2.884,0.208,1440
2009-02-27,33.81529999999999,1.4089708333333333,5.106,0.208,1440
2009-02-28,27.17916666666667,1.1324652777777777,6.788,0.268,1440
2009-03-01,41.1271,1.7148200138985408,6.714,0.256,1439
2009-03-02,24.624033333333333,1.0260013888888888,4.578,0.264,1440
2009-03-03,30.815866666666665,1.2839944444444444,8.31,0.258,1440
2009-03-04,30.702166666666663,1.2792569444444446,4.992,0.254,1440
2009-03-05,24.0302,1.0012583333333334,5.194,0.298,1440
2009-03-06,29.724566666666664,1.238523611111111,5.726,0.26,1440
2009-03-07,28.274433333333334,1.1781013888888887,5.468,0.254,1440
2009-03-08,39.286100000000005,1.6369208333333334,7.854,0.208,1440
2009-03-09,28.092599999999997,1.170525,4.758,0.22,1440
2009-03-10,30.603499999999997,1.2751458333333334,5.542,0.268,1440
2009-03-11,40.0984,1.6707666666666667,7.64,0.22,1440
2009-03-12,31.454333333333334,1.3105972222222222,5.602,0.214,1440
2009-03-13,24.092000000000002,1.0038333333333334,5.656,0.206,1440
2009-03-14,35.81713333333333,1.4923805555555554,5.88,0.212,1440
2009-03-15,32.3677,1.3486541666666665,7.166,0.214,1440
2009-03-16,22.245533333333334,0.9275413481584434,4.322,0.214,1439
2009-03-17,32.198499999999996,1.3416041666666667,7.88,0.21,1440
