date,total_kwh,avg_power,max_power,min_power,readings_count,rolling_mean_7d,rolling_std_7d,pct_change_from_rolling,day_over_day_change,load_factor,day_of_week,is_weekend,zscore,flag_zscore,flag_isoforest,isoforest_score,flagged_by_both
2007-11-01,8.270266666666666,0.3445944444444444,1.444,0.196,1440,16.36018095238095,8.662269137832363,-0.4944880688826937,-13.116566666666666,0.23863881194213604,3,0,-0.9339255288642182,False,False,0.026912083938607556,False
2007-11-02,24.060033333333337,1.002501388888889,5.582,0.194,1440,16.37454761904762,8.677044218422841,0.4693556056074253,15.78976666666667,0.17959537601019152,4,0,0.885726235895874,False,False,0.048067778571382336,False
2007-11-03,8.209166666666665,0.3420486111111111,1.504,0.194,1440,13.295647619047617,6.743553047797963,-0.3825673707758286,-15.850866666666672,0.2274259382387707,5,1,-0.7542731430046198,False,True,-0.017513764241745,False
2007-11-04,24.761433333333336,1.0317263888888888,5.506,0.196,1440,15.61357142857143,7.572464702470285,0.5858916998337833,16.55226666666667,0.18738219921701577,6,1,1.2080428584602971,False,False,0.02716801362181409,False
2007-11-05,25.009866666666667,1.042077777777778,3.844,0.218,1440,17.88777142857143,7.676684386369952,0.39815441887408043,0.24843333333333106,0.27109203376112856,0,0,0.927756682395411,False,False,0.10369450005292696,False
2007-11-06,34.7063,1.4460958333333334,5.844,0.218,1440,20.91484285714286,9.602120261088821,0.6594100293776323,9.696433333333331,0.2474496634725074,1,0,1.4362928986366674,False,False,0.057413866571544014,False
2007-11-07,30.745966666666668,1.2810819444444446,6.456,0.216,1440,22.251861904761906,10.304684710227459,0.3817255741681113,-3.960333333333331,0.19843276710725596,2,0,0.8242954540350287,False,False,0.10979395253737317,False
2007-11-08,25.017666666666663,1.0424027777777778,6.46,0.224,1440,24.644347619047615,8.25848974481001,0.015148262530208362,-5.728300000000004,0.1613626590987272,3,0,0.04520427573984195,False,False,0.17962182409308491,False
2007-11-09,36.1871,1.5077958333333334,7.046,0.22,1440,26.376785714285717,9.31933683493144,0.3719298625685464,11.169433333333338,0.21399316397010124,4,0,1.0526837327032248,False,False,0.10585870797966962,False
2007-11-10,43.52666666666667,1.813611111111111,6.622,0.222,1440,31.42214285714286,7.152701915896673,0.38522273495336173,7.33956666666667,0.2738766401557099,5,1,1.6923008887902709,False,False,0.0697311265365756,False
2007-11-11,31.452066666666667,1.3105027777777778,9.326,0.246,1440,32.37794761904762,6.53462282843831,-0.02859603589686037,-12.074600000000004,0.14052142159315653,6,1,-0.14168850700174596,False,False,0.053490359898690554,False
2007-11-12,35.935766666666666,1.4973236111111112,8.026,0.242,1440,33.938790476190476,5.7376478854083794,0.058840523261344695,4.483699999999999,0.18655913420273004,0,0,0.34804788135479214,False,False,0.154678163858743,False
2007-11-13,36.90663333333333,1.537776388888889,8.848,0.222,1440,34.25312380952381,5.845953041578308,0.0774676650972119,0.9708666666666659,0.1737993206248744,1,0,0.45390537777791023,False,False,0.1419828044446721,False
2007-11-14,34.13323333333334,1.4222180555555557,4.604,0.226,1440,34.73701904761905,5.643966425565454,-0.01738162141829203,-2.773399999999995,0.3089092214499469,2,0,-0.10697896988733802,False,False,0.11662937749853963,False
2007-11-15,24.866466666666668,1.0361027777777778,4.874,0.212,1440,34.715419047619044,5.687484355399149,-0.2837054153787571,-9.266766666666669,0.21257750877672915,3,0,-1.7316886984669648,False,False,0.15928364133896877,False
2007-11-16,38.4959,1.6039958333333333,6.606,0.224,1440,35.04524761904762,5.851631580984636,0.09846277642155667,13.629433333333331,0.2428089363205167,4,0,0.5896906415239058,False,False,0.11345018683079566,False
2007-11-17,43.50156666666666,1.8125652777777777,6.498,0.216,1440,35.0416619047619,5.845572765347597,0.24142418772538643,5.005666666666663,0.27894202489654935,5,1,1.4472328207177327,False,False,0.07913826446817457,False
2007-11-18,36.39763333333333,1.5165680555555556,6.41,0.222,1440,35.74817142857143,5.634472769197257,0.01816769582353582,-7.10393333333333,0.23659408042988386,6,1,0.11526578108823277,False,False,0.11459855475546882,False
2007-11-19,28.727566666666668,1.1969819444444445,6.078,0.218,1440,34.71842857142857,6.222470129935258,-0.17255567579726414,-7.6700666666666635,0.19693681218236994,0,0,-0.9627787325070265,False,False,0.18620138411007836,False
2007-11-20,34.93093333333333,1.4554555555555555,6.26,0.218,1440,34.43618571428571,6.151071696441353,0.014367085343089295,6.2033666666666605,0.2325008874689386,1,0,0.08043275114706384,False,False,0.16914014128029364,False
2007-11-21,29.197266666666664,1.217398193189715,5.954,0.216,1439,33.731047619047615,6.466426790191787,-0.13440972849656665,-5.7336666666666645,0.20446728135534348,2,0,-0.7011261550595062,False,False,0.1894185512515521,False
2007-11-22,32.2063,1.3419291666666666,7.96,0.22,1440,34.77959523809523,5.274718755094334,-0.07398864824270926,3.009033333333335,0.1685840661641541,3,0,-0.4878544918835607,False,False,0.16620393409216055,False
2007-11-23,42.04363333333333,1.7518180555555556,7.308,0.214,1440,35.28641428571429,5.832283960973486,0.1914963360375981,9.837333333333333,0.23971237760749256,4,0,1.158588829493682,False,False,0.11327098897035381,False
2007-11-24,31.6509,1.3187875,6.068,0.214,1440,33.5934619047619,4.650427190748721,-0.05782559446445567,-10.392733333333332,0.21733478905735004,5,1,-0.4177168731135749,False,False,0.10043039314612306,False
2007-11-25,23.259966666666667,0.9691652777777776,6.456,0.214,1440,31.71665238095238,5.831233243677473,-0.26663235491285403,-8.390933333333333,0.15011853745008946,6,1,-1.4502396595874278,False,False,0.07142143315594934,False
2007-11-26,26.16193333333333,1.0900805555555555,6.34,0.214,1440,31.350133333333332,6.12371896342108,-0.16549211911911066,2.901966666666663,0.17193699614440938,0,0,-0.8472302584411155,False,False,0.17970502657541804,False
2007-11-27,46.68353333333333,1.9451472222222224,7.212,0.22,1440,33.02907619047619,8.441550872074403,0.41340717687993805,20.5216,0.2697098200529981,1,0,1.6175294504268896,False,False,0.0037328539624009727,False
2007-11-28,27.415666666666667,1.1423194444444444,5.75,0.224,1440,32.7745619047619,8.601674704756919,-0.16350776110043527,-19.267866666666663,0.19866425120772946,2,0,-0.6230060333636713,False,False,0.13568623825349058,False
2007-11-29,28.65383333333333,1.194739402362752,5.144,0.216,1439,32.267066666666665,8.744402674557868,-0.11197898373160664,1.2381666666666646,0.23225882627580716,3,0,-0.4132052774566474,False,False,0.19004789354429863,False
2007-11-30,38.86213333333333,1.6192555555555557,7.446,0.214,1440,31.812566666666665,8.218425696860367,0.22159691610338475,10.208300000000001,0.21746649953741012,4,0,0.8577757987590943,False,False,0.13428392254686117,False
2007-12-01,52.24903333333333,2.177043055555556,7.738,0.214,1440,34.755157142857136,11.271396603361296,0.5033461974742223,13.386899999999997,0.281344411418397,5,1,1.5520593237983713,False,False,0.00439088375438601,False
2007-12-02,49.10313333333333,2.045963888888889,8.594,0.196,1440,38.44703809523809,11.109916068196961,0.2771629692695382,-3.1458999999999975,0.23806887233987542,6,1,0.959151731901844,False,False,0.056537392689113286,False
2007-12-03,29.367666666666665,1.2236527777777777,6.33,0.22,1440,38.904999999999994,10.572168596822022,-0.24514415456453748,-19.735466666666667,0.1933100754783219,0,0,-0.9021170298211322,False,False,0.11019625101734354,False
2007-12-04,34.4606,1.4358583333333332,7.448,0.22,1440,37.15886666666666,10.07082198114563,-0.07261434238216798,5.092933333333335,0.19278441639813818,1,0,-0.26792913942062496,False,False,0.16416455740215796,False
2007-12-05,35.885333333333335,1.4952222222222222,7.604,0.242,1440,38.36881904761905,9.17399204106788,-0.06472666545205603,1.4247333333333358,0.1966362733064469,2,0,-0.2707093818229025,False,False,0.1683301222065981,False
2007-12-06,41.46556666666666,1.7277319444444446,6.838,0.222,1440,40.19906666666667,8.131554113201613,0.031505706600153074,5.580233333333325,0.25266626856455754,3,0,0.15575128473213076,False,False,0.13927231351875685,False
2007-12-07,29.483600000000003,1.2284833333333334,7.154,0.222,1440,38.85927619047619,9.10312766106232,-0.24127253797830694,-11.981966666666658,0.17171978380393255,4,0,-1.0299400974655846,False,False,0.1374087148071632,False
2007-12-08,36.89006666666667,1.5370861111111112,6.222,0.222,1440,36.6651380952381,6.9293349274266625,0.006134671328506006,7.406466666666667,0.24704051930426085,5,1,0.03246034053546635,False,False,0.11590413590721432,False
2007-12-09,37.909733333333335,1.5795722222222222,8.054,0.214,1440,35.06608095238095,4.4166446683669,0.0810941030112264,1.0196666666666658,0.19612269955577627,6,1,0.6438490289516214,False,False,0.11883370142597582,False
2007-12-10,29.31256666666667,1.2213569444444443,7.312,0.214,1440,35.05820952380952,4.428526246737433,-0.1638886564711967,-8.597166666666666,0.16703459305859467,0,0,-1.2974164625027937,False,False,0.16515517217981673,False
2007-12-11,38.4184,1.6007666666666664,6.56,0.214,1440,35.62360952380953,4.589245963510552,0.07845332108534747,9.10583333333333,0.2440193089430894,1,0,0.6089868571900624,False,False,0.13833627627983885,False
2007-12-12,26.4677,1.1028208333333334,5.256,0.208,1440,34.27823333333333,5.736709150723957,-0.2278569393405144,-11.950699999999998,0.2098213153221715,2,0,-1.3615006666927962,False,False,0.16186392902752028,False
2007-12-13,30.79576666666667,1.2831569444444446,6.1,0.216,1440,32.753976190476195,4.859102901722064,-0.0597853986466202,4.328066666666668,0.21035359744990897,3,0,-0.4029981590049342,False,False,0.18914564304173415,False
2007-12-14,32.913466666666665,1.3713944444444444,9.224,0.224,1440,33.24395714285715,4.642463309961492,-0.009941369938912143,2.1176999999999957,0.14867676110629274,4,0,-0.07118860271471375,False,False,0.14960355414328047,False
2007-12-15,45.6146,1.9006083333333332,8.784,0.224,1440,34.490319047619046,6.559719983377149,0.3225334313962774,12.701133333333338,0.21637162264723736,5,1,1.6958469234313,False,False,0.06953804181509132,False
2007-12-16,46.03696666666666,1.9182069444444445,7.908,0.216,1440,35.65135238095238,7.856804332713126,0.29131052799172485,0.42236666666665457,0.24256536980835158,6,1,1.3218624068913138,False,False,0.08934542512391186,False
2007-12-17,29.9511,1.248829742876998,6.796,0.208,1439,35.742571428571424,7.774216706605876,-0.16203286996698602,-16.085866666666657,0.18375952661521455,0,0,-0.7449588360008433,False,False,0.1359207993895864,False
2007-12-18,43.7199,1.8216625,7.226,0.212,1440,36.49992857142857,8.317584345906566,0.19780782349867626,13.768800000000002,0.25209832549128147,1,0,0.8680370559902632,False,False,0.08162270716306985,False
2007-12-19,36.60086666666667,1.5250361111111113,5.892,0.214,1440,37.94752380952381,7.0685820205070184,-0.03548735220818717,-7.119033333333334,0.2588316549747303,2,0,-0.19051305324749507,False,False,0.1575881277531223,False
2007-12-20,32.49596666666666,1.353998611111111,5.552,0.206,1440,38.19040952380952,6.806222660720245,-0.14910661938811373,-4.104900000000008,0.2438758305315402,3,0,-0.8366524489429892,False,False,0.17491228451446483,False
2007-12-21,33.04293333333333,1.3767888888888888,6.486,0.22,1440,38.20890476190476,6.789648888086353,-0.13520333704309773,0.5469666666666697,0.21227087401925515,4,0,-0.7608598785772336,False,False,0.17848127604922803,False
2007-12-22,43.52106666666666,1.8133777777777775,8.526,0.22,1440,37.90982857142857,6.446505620745787,0.14801539090754698,10.478133333333332,0.2126879870722235,5,1,0.8704309629670247,False,False,0.06850611853087313,False
2007-12-23,40.1508,1.67295,9.686,0.228,1440,37.06894761904761,5.528209809723001,0.08313838344223175,-3.370266666666666,0.17271835639066693,6,1,0.5574774632344869,False,False,0.09055272141317794,False
2007-12-24,37.6308,1.56795,6.382,0.224,1440,38.16604761904762,4.5569205007677756,-0.014024182550683858,-2.519999999999996,0.24568317141961768,0,0,-0.11745818672005255,False,False,0.15287719236727076,False
2007-12-25,44.916133333333335,1.8715055555555555,6.756,0.224,1440,38.3369380952381,4.815030333908104,0.17161504191469198,7.285333333333334,0.2770138477731728,1,0,1.3663870800072937,False,False,0.08551238274695844,False
2007-12-26,43.004666666666665,1.7918611111111111,6.394,0.23,1440,39.25176666666666,5.033594962920725,0.09561098311498517,-1.9114666666666693,0.280241024571647,2,0,0.7455705172238167,False,False,0.0946053293105032,False
2007-12-27,42.2033,1.7584708333333332,7.924,0.244,1440,40.63852857142857,4.115649499547043,0.038504628085170335,-0.8013666666666666,0.22191706629648322,3,0,0.38020036175180616,False,False,0.13185251374042783,False
2007-12-28,51.8842,2.1618416666666667,9.59,0.238,1440,43.3301380952381,4.466358525624438,0.19741598528858548,9.680900000000001,0.22542665971498088,4,0,1.9152206110829326,False,False,0.061832160856027385,False
2007-12-29,54.982600000000005,2.290941666666667,6.608,0.226,1440,44.96750000000001,6.28048415794103,0.2227186301217545,3.098400000000005,0.34669214083938665,5,1,1.594638207523687,False,True,-0.04115447593235044,False
2007-12-30,42.6486,1.777025,7.364,0.22,1440,45.32432857142857,6.02705427583513,-0.05903515078467792,-12.334000000000003,0.24131246605105922,6,1,-0.44395295760926473,False,False,0.05193992074343423,False
2007-12-31,36.942366666666665,1.5392652777777778,6.158,0.226,1440,45.22598095238095,6.177263379758886,-0.18316052214403522,-5.706233333333337,0.24996188336761574,0,0,-1.3409844742669232,False,False,0.14515558099571302,False
2008-01-01,45.99563333333333,1.916484722222222,5.686,0.226,1440,45.38019523809523,6.181712034926202,0.013561821230805477,9.053266666666666,0.3370532399265252,1,0,0.09955787195536112,False,False,0.025968152363758823,False
2008-01-02,27.401766666666667,1.141740277777778,5.6,0.278,1440,43.15120952380953,9.238357527174099,-0.36498265126155494,-18.593866666666663,0.20388219246031752,2,0,-1.7047881953926092,False,False,0.09868714814693408,False
2008-01-03,25.168466666666667,1.048686111111111,5.662,0.234,1440,40.717661904761904,11.497165802209356,-0.38187839160471954,-2.2333,0.1852147847246752,3,0,-1.3524372445865938,False,False,0.14428913955833872,False
2008-01-04,38.19753333333333,1.5915638888888888,6.324,0.228,1440,38.76242380952381,10.39236668442748,-0.014573146379243847,13.029066666666665,0.2516704441633284,4,0,-0.05435628797018314,False,False,0.11704781566742012,False
2008-01-05,36.38746666666667,1.5161444444444443,5.326,0.226,1440,36.10597619047619,7.54052407476541,0.0077962294858192165,-1.810066666666664,0.28466850252430426,5,1,0.037330359720287,False,False,0.09717835528403085,False
2008-01-06,30.419733333333333,1.2674888888888889,6.376,0.22,1440,34.35899523809524,7.1800749104064385,-0.11465009024461471,-5.967733333333335,0.19879060365258608,6,1,-0.5486379952739127,False,False,0.11095852576991089,False
2008-01-07,28.263566666666662,1.177648611111111,5.864,0.212,1440,33.119166666666665,7.405415491832118,-0.14660996905115375,-2.156166666666671,0.20082684364104897,0,0,-0.6556823186160909,False,False,0.1944696961580314,False
2008-01-08,34.05916666666666,1.4191319444444443,7.296,0.212,1440,31.41395714285714,4.8950161930544285,0.08420491286023758,5.7956,0.1945082160696881,1,0,0.5403883091465211,False,False,0.1611872032721151,False
2008-01-09,29.807333333333336,1.2419722222222225,7.54,0.214,1440,31.757609523809524,4.644423001786586,-0.061411303297687264,-4.251833333333327,0.1647178013557324,2,0,-0.41991786487276656,False,False,0.17373995550326782,False
2008-01-10,31.56793333333333,1.3153305555555557,5.124,0.224,1440,32.671819047619046,3.6558790600112934,-0.03378709072417449,1.760599999999993,0.2566999522942146,3,0,-0.3019480940603945,False,False,0.1814854792515465,False
2008-01-11,28.430300000000003,1.1845958333333333,4.692,0.222,1440,31.276500000000002,3.000590746281004,-0.09100123095614916,-3.1376333333333264,0.25247140522875816,4,0,-0.9485465498844321,False,False,0.18556928150324897,False
2008-01-12,47.8568,1.994033333333333,8.282,0.388,1440,32.91497619047619,6.880084873446009,0.45395213786747823,19.426499999999997,0.24076712549303708,5,1,2.1717499252360155,False,False,0.018831436935646373,False
2008-01-13,48.0276,2.0025406532314105,6.922,0.218,1439,35.43038571428571,8.773896636991694,0.3555483247430475,0.17079999999999984,0.28930087449168024,6,1,1.4357605072076043,False,False,0.04191064490370422,False
2008-01-14,33.748866666666665,1.4062027777777777,8.362,0.22,1440,36.214,8.256849931869162,-0.06807127998380003,-14.278733333333335,0.16816584283398442,0,0,-0.29855615079288284,False,False,0.12107510787908027,False
2008-01-15,44.781866666666666,1.865911111111111,8.666,0.33,1440,37.74581428571428,8.769200574229016,0.18640616222221307,11.033000000000001,0.21531399851270608,1,0,0.8023596132160531,False,False,0.09456691258344668,False
2008-01-16,35.59753333333333,1.4832305555555554,5.312,0.32,1440,38.572985714285714,8.146567942797386,-0.07713824392521444,-9.184333333333335,0.27922261964524764,2,0,-0.36523998840309996,False,False,0.1275831749692372,False
2008-01-17,26.204700000000003,1.0918625,6.0,0.312,1440,37.80680952380953,9.110378389928284,-0.3068788313518728,-9.392833333333328,0.18197708333333332,3,0,-1.273504680841347,False,False,0.14734253562693295,False
2008-01-18,36.4498,1.5187416666666669,5.55,0.23,1440,38.95245238095238,8.192771484168176,-0.0642489041890509,10.2451,0.2736471471471472,4,0,-0.3054707904142739,False,False,0.1188027712058422,False
2008-01-19,33.0051,1.3752125,6.33,0.216,1440,36.830780952380955,7.3858219336945705,-0.10387183908283765,-3.4447000000000045,0.21725315955766192,5,1,-0.5179763317780471,False,False,0.11901789858688822,False
2008-01-20,29.00613333333333,1.208588888888889,5.106,0.23,1440,34.11342857142857,5.93675724699848,-0.14971509613586054,-3.998966666666668,0.23669974322148238,6,1,-0.8602836574928844,False,False,0.1050353531069188,False
2008-01-21,30.9833,1.2909708333333334,5.36,0.324,1440,33.71834761904762,6.055888270070491,-0.08111452108947893,1.977166666666669,0.24085276741293532,0,0,-0.4516344253847642,False,False,0.18334162274063437,False
2008-01-22,38.7503,1.6145958333333337,8.12,0.316,1440,32.85669523809524,4.430287306435876,0.1793730233426368,7.767000000000003,0.19884185139573077,1,0,1.330298545952793,False,False,0.13895723218267209,False
2008-01-23,31.371800000000004,1.3071583333333334,5.306,0.22,1440,32.25301904761905,4.279922497518227,-0.027322063907195597,-7.378499999999999,0.24635475562256567,2,0,-0.20589602922249917,False,False,0.17211845408458254,False
2008-01-24,27.417033333333336,1.142376388888889,5.54,0.216,1440,32.426209523809526,4.010424945236652,-0.15447923960394175,-3.954766666666668,0.2062051243481749,3,0,-1.249038757457809,False,False,0.1987743966354698,False
2008-01-25,37.33093333333333,1.5554555555555558,5.522,0.32,1440,32.55208571428572,4.168476361705312,0.14680618811931853,9.913899999999991,0.2816833675399413,4,0,1.1464255052396644,False,False,0.1085531051540729,False
2008-01-26,47.24979999999999,1.9687416666666664,9.666,0.322,1440,34.58704285714286,6.965239889828469,0.3661127432940408,9.918866666666666,0.20367697772260152,5,1,1.8179929683899192,False,False,0.04941682862033081,False
2008-01-27,39.6961,1.6540041666666667,10.162,0.226,1440,36.11418095238095,6.704703060535012,0.09918317273599701,-7.553699999999992,0.16276364560781997,6,1,0.5342397739734096,False,False,0.06486893617883654,False
2008-01-28,38.46993333333333,1.6029138888888887,4.816,0.318,1440,37.183699999999995,6.336860313015196,0.0345913218247064,-1.2261666666666713,0.33283095699520115,0,0,0.20297643782545707,False,False,0.07452008403439447,False
2008-01-29,44.6004,1.85835,7.962,0.328,1440,38.01942857142858,6.9354031290460165,0.17309495896834687,6.1304666666666705,0.23340241145440843,1,0,0.9488952993964828,False,False,0.09940555262103068,False
2008-01-30,27.3441,1.1393375,6.134,0.314,1440,37.444042857142854,7.703387705171721,-0.26973430448406244,-17.2563,0.18574135963482227,2,0,-1.3111040549552229,False,False,0.1257475231369985,False
2008-01-31,32.56536666666666,1.3568902777777778,6.188,0.322,1440,38.179519047619046,6.7765180047326625,-0.1470461787103757,5.221266666666661,0.2192776790203261,3,0,-0.8284715508807778,False,False,0.18312383541337557,False
2008-02-01,25.57753333333333,1.0657305555555556,6.56,0.214,1440,36.5004619047619,8.305444937073013,-0.2992545299818123,-6.987833333333331,0.16245892615176155,4,0,-1.3151527286240734,False,False,0.1488165954502556,False
2008-02-02,48.9339,2.040329395413482,8.716,0.222,1439,36.74104761904761,8.684463489449257,0.3318591376972948,23.35636666666667,0.23409010961604887,5,1,1.4039845288963986,False,False,0.0054166162900413095,False
2008-02-03,34.742799999999995,1.4476166666666668,5.5,0.216,1440,36.03343333333333,8.604989538332706,-0.03581766193063291,-14.191100000000006,0.2632030303030303,6,1,-0.1499866243397437,False,False,0.06670772179897383,False
2008-02-04,27.13563333333333,1.130651388888889,5.108,0.21,1440,34.414247619047615,9.121010960756706,-0.21150002656706965,-7.607166666666664,0.22134913643087098,0,0,-0.7980052120352269,False,False,0.17599010089025374,False
2008-02-05,41.2076,1.7169833333333335,7.706,0.216,1440,33.929561904761904,8.562559393758434,0.21450433446995512,14.071966666666668,0.22281122934509906,1,0,0.8499839546273192,False,False,0.10282737048457175,False
2008-02-06,27.825666666666663,1.1594027777777778,5.764,0.202,1440,33.99835714285714,8.502554903428775,-0.18155849267226495,-13.381933333333336,0.20114552008635977,2,0,-0.7259806665525029,False,False,0.1609807747968549,False
2008-02-07,25.30516666666667,1.0543819444444444,5.796,0.214,1440,32.96118571428571,9.126414650705634,-0.232273775403075,-2.520499999999995,0.18191544935204354,3,0,-0.8388857334054066,False,False,0.18236147235996802,False
2008-02-08,32.5094,1.3545583333333333,5.364,0.222,1440,33.95145238095238,8.549561953796202,-0.04247395265368413,7.204233333333331,0.25252765349241857,4,0,-0.16866973872410837,False,False,0.16370984275819855,False
2008-02-09,35.037933333333335,1.4599138888888887,5.912,0.21,1440,31.966314285714287,5.593021679036299,0.09608924632865015,2.5285333333333355,0.2469407795820177,5,1,0.5491877600138859,False,False,0.13585524830303475,False
2008-02-10,36.4119,1.5171625,6.726,0.216,1440,32.20475714285714,5.764080202159919,0.1306373104594576,1.373966666666668,0.225566830211121,6,1,0.7298897151997226,False,False,0.13914552362676152,False
2008-02-11,28.20026666666667,1.1750111111111112,5.864,0.216,1440,32.35684761904762,5.620286627456165,-0.1284606276024887,-8.211633333333332,0.20037706533272703,0,0,-0.7395674327489391,False,False,0.18949264915046626,False
2008-02-12,33.12996666666667,1.3804152777777778,5.736,0.216,1440,31.2029,4.1325226405690225,0.06175921682493193,4.929699999999997,0.24065817255540062,1,0,0.4663172677503646,False,False,0.17063767791150813,False
2008-02-13,31.674966666666663,1.319790277777778,5.484,0.22,1440,31.752800000000004,3.855015610190903,-0.002451227398318933,-1.4550000000000054,0.24066197625415353,2,0,-0.02019014738295367,False,False,0.17820691247609244,False
2008-02-14,26.7437,1.1143208333333334,5.564,0.21,1440,31.958304761904763,3.4734793768310417,-0.16316900413693797,-4.931266666666662,0.2002733345315121,3,0,-1.5012626234914346,False,False,0.19295077796984478,False
2008-02-15,33.42013333333333,1.3925055555555557,6.916,0.208,1440,32.088409523809524,3.51437761097004,0.0415017082269432,6.676433333333332,0.20134551121393227,4,0,0.37893589048793913,False,False,0.16545930122395958,False
2008-02-16,39.11579999999999,1.629825,4.92,0.242,1440,32.6709619047619,4.328472694861248,0.19726502433645007,5.695666666666661,0.33126524390243905,5,1,1.4889404530354056,False,False,0.038233331083068145,False
2008-02-17,32.2228,1.3426166666666666,6.116,0.22,1440,32.072519047619046,4.0023607514518975,0.004685661022067723,-6.892999999999994,0.21952528885982123,6,1,0.037548077675516184,False,False,0.12537849460070516,False
2008-02-18,25.240066666666667,1.0516694444444443,5.916,0.218,1440,31.64963333333333,4.592559022544651,-0.20251630087341707,-6.982733333333332,0.17776697843888511,0,0,-1.3956416532051976,False,False,0.18141403742284712,False
2008-02-19,35.4486,1.477025,5.718,0.234,1440,31.980866666666664,4.796219736456106,0.10843149966750959,10.208533333333332,0.25831147254284714,1,0,0.7230138575543288,False,False,0.136986028374044,False
2008-02-20,37.56316666666667,1.5651319444444445,8.136,0.224,1440,32.82203809523809,5.230325920955466,0.14444954812591088,2.1145666666666685,0.1923711829454824,2,0,0.9064690505104268,False,False,0.1477643454946695,False
2008-02-21,27.230833333333333,1.1346180555555554,5.246,0.214,1440,32.89162857142857,5.1384065669784045,-0.17210443763227054,-10.332333333333334,0.21628251154318628,3,0,-1.1016635535369903,False,False,0.175563105632091,False
2008-02-22,28.876066666666663,1.2031694444444443,6.686,0.222,1440,32.24247619047619,5.3434533265349895,-0.10440914971672986,1.64523333333333,0.1799535513677003,4,0,-0.6300063494692308,False,False,0.18996859009600514,False
2008-02-23,30.566166666666668,1.2753616133518777,7.694,0.216,1438,31.021099999999997,4.4053012677069034,-0.014665286960595512,1.6901000000000046,0.1657605424164125,5,1,-0.10326951681334984,False,False,0.11590388057500917,False
2008-02-24,21.05013333333333,0.8770888888888889,4.94,0.202,1440,29.425004761904763,5.723977767104602,-0.2846175046134233,-9.516033333333336,0.17754835807467387,6,1,-1.4631208871392505,False,False,0.06663516090992505,False
2008-02-25,8.408133333333334,0.3503388888888888,1.5,0.204,1440,27.020442857142857,9.834507960723043,-0.6888232595673152,-12.641999999999998,0.23355925925925922,0,0,-1.8925511675971154,False,True,-0.0009003705607744106,False
2008-02-26,8.451999999999998,0.3521666666666667,1.454,0.202,1440,23.163785714285716,11.179906738345208,-0.635120092015554,0.0438666666666645,0.24220541036221918,1,0,-1.3159130982574976,False,False,0.029225554540157184,False
2008-02-27,9.445333333333334,0.3935555555555555,1.52,0.204,1440,19.146952380952378,10.147668055525562,-0.5066925981009037,0.9933333333333358,0.2589181286549707,2,0,-0.9560441861651517,False,False,0.039351307889442855,False
2008-02-28,8.4864,0.3535999999999999,1.442,0.204,1440,16.46917619047619,10.132092991427442,-0.48471010924593044,-0.9589333333333343,0.24521497919556168,3,0,-0.7878704032059571,False,False,0.04587257574478165,False
2008-02-29,22.222466666666666,0.9259361111111112,3.88,0.204,1440,15.518661904761903,9.025897263664968,0.4319834276335191,13.736066666666666,0.2386433276059565,4,0,0.7427300096680561,False,False,0.06473986829492451,False
2008-03-01,19.031266666666667,0.7929694444444444,4.038,0.478,1440,13.870819047619047,6.528198048547569,0.3720362583731795,-3.1911999999999985,0.1963767816851026,5,1,0.7904857635554954,False,False,0.07802014032669086,False
2008-03-02,19.37043333333333,0.8071013888888889,5.13,0.204,1440,13.630861904761904,6.245056261183404,0.4210717905201815,0.33916666666666373,0.1573297054364306,6,1,0.9190584021229954,False,False,0.04729915397443618,False
2008-03-03,17.3425,0.7226041666666666,2.92,0.488,1440,14.907200000000001,5.903395312837489,0.1633640120210368,-2.02793333333333,0.2474671803652968,0,0,0.41252531313703666,False,False,0.14383337147197467,False
2008-03-04,27.8165,1.1590208333333334,6.606,0.218,1440,17.673557142857142,6.837540418831556,0.5739050025502185,10.474,0.17544971742860027,1,0,1.4834198024201446,False,False,0.05688478529802554,False
2008-03-05,33.95346666666667,1.4147277777777778,8.336,0.21,1440,21.174719047619046,8.08328108026321,0.6034907755002543,6.13696666666667,0.16971302516528045,2,0,1.5808862134275206,False,False,0.04889652411482048,False
2008-03-06,41.72013333333334,1.7383388888888889,6.924,0.22,1440,25.92239523809524,9.086383600250464,0.609424320173235,7.766666666666666,0.25105992040567426,3,0,1.738616680766442,False,False,0.060120673785071466,False
2008-03-07,31.049266666666668,1.2937194444444444,6.686,0.208,1440,27.183366666666668,9.099809505250802,0.14221564412551302,-10.670866666666669,0.19349677601621962,4,0,0.4248330690625211,False,False,0.14008940901707545,False
2008-03-08,37.47766666666667,1.5615694444444443,7.224,0.26,1440,29.818566666666666,9.016144066720132,0.25685674585297547,6.4284000000000034,0.2161640980681678,5,1,0.8494873133483782,False,False,0.12832076443842155,False
2008-03-09,26.00763333333333,1.083651388888889,5.83,0.246,1440,30.766738095238093,8.029234524592004,-0.15468343596168715,-11.47003333333334,0.18587502382313706,6,1,-0.5927221016310505,False,False,0.08839135514944257,False
2008-03-10,26.9781,1.1240875,5.38,0.218,1440,32.14325238095238,5.883475608756831,-0.16069165371744318,0.9704666666666704,0.2089381970260223,0,0,-0.8779083528900309,False,False,0.19273673035477695,False
